[2023-09-19 16:35:12,453 INFO] Epoch: 3, Batch_index:16,  Loss: 0.07504,   Acc: 98.438%
[2023-09-19 16:35:12,545 INFO] Epoch: 3, Batch_index:17,  Loss: 0.06285,   Acc: 98.438%
[2023-09-19 16:35:12,637 INFO] Epoch: 3, Batch_index:18,  Loss: 0.04688,   Acc: 100.000%
[2023-09-19 16:35:12,728 INFO] Epoch: 3, Batch_index:19,  Loss: 0.03896,   Acc: 100.000%
[2023-09-19 16:35:12,850 INFO] Epoch: 3, Batch_index:20,  Loss: 0.06332,   Acc: 100.000%
[2023-09-19 16:35:12,943 INFO] Epoch: 3, Batch_index:21,  Loss: 0.03959,   Acc: 100.000%
[2023-09-19 16:35:13,031 INFO] Epoch: 3, Batch_index:22,  Loss: 0.05023,   Acc: 98.438%
[2023-09-19 16:35:13,053 INFO] Epoch: 3, Batch_index:23,  Loss: 0.04292,   Acc: 100.000%
[2023-09-19 16:35:13,147 INFO] Epoch: 3, Batch_index:24,  Loss: 0.07563,   Acc: 98.438%
[2023-09-19 16:35:13,237 INFO] Epoch: 3, Batch_index:25,  Loss: 0.03291,   Acc: 100.000%
[2023-09-19 16:35:13,328 INFO] Epoch: 3, Batch_index:26,  Loss: 0.04685,   Acc: 100.000%
[2023-09-19 16:35:13,350 INFO] Epoch: 3, Batch_index:27,  Loss: 0.03437,   Acc: 100.000%
[2023-09-19 16:35:13,443 INFO] Epoch: 3, Batch_index:28,  Loss: 0.04283,   Acc: 98.438%
[2023-09-19 16:35:13,528 INFO] Epoch: 3, Batch_index:29,  Loss: 0.05457,   Acc: 98.438%
[2023-09-19 16:35:13,550 INFO] Epoch: 3, Batch_index:30,  Loss: 0.02872,   Acc: 100.000%
[2023-09-19 16:35:13,641 INFO] Epoch: 3, Batch_index:31,  Loss: 0.03074,   Acc: 100.000%
[2023-09-19 16:35:13,728 INFO] Epoch: 3, Batch_index:32,  Loss: 0.03537,   Acc: 100.000%
[2023-09-19 16:35:13,749 INFO] Epoch: 3, Batch_index:33,  Loss: 0.07935,   Acc: 98.438%
[2023-09-19 16:35:13,839 INFO] Epoch: 3, Batch_index:34,  Loss: 0.04673,   Acc: 100.000%
[2023-09-19 16:35:13,861 INFO] Epoch: 3, Batch_index:35,  Loss: 0.08045,   Acc: 96.875%
[2023-09-19 16:35:13,948 INFO] Epoch: 3, Batch_index:36,  Loss: 0.02791,   Acc: 100.000%
[2023-09-19 16:35:14,038 INFO] Epoch: 3, Batch_index:37,  Loss: 0.04299,   Acc: 100.000%
[2023-09-19 16:35:14,059 INFO] Epoch: 3, Batch_index:38,  Loss: 0.10735,   Acc: 98.438%
[2023-09-19 16:35:14,151 INFO] Epoch: 3, Batch_index:39,  Loss: 0.03341,   Acc: 100.000%
[2023-09-19 16:35:14,243 INFO] Epoch: 3, Batch_index:40,  Loss: 0.04738,   Acc: 98.438%
[2023-09-19 16:35:14,258 INFO] Epoch: 3, Batch_index:41,  Loss: 0.02604,   Acc: 100.000%
[2023-09-19 16:35:14,258 INFO] Epoch: 3,   Loss: 2.24131,   Acc: 99.513%
[2023-09-19 16:35:14,258 INFO] In testphase ... 
[2023-09-19 16:35:14,839 INFO] Test Epoch: 3, micro f1: 0.739, macro f1: 0.673, kappa: 0.505
[2023-09-19 16:35:14,840 INFO] [[ 56  12   9]
 [ 34 287  64]
 [  6  17  59]]
[2023-09-19 16:35:14,928 INFO] Epoch: 4, Batch_index:0,  Loss: 0.03649,   Acc: 100.000%
[2023-09-19 16:35:14,956 INFO] Epoch: 4, Batch_index:1,  Loss: 0.02741,   Acc: 100.000%
[2023-09-19 16:35:15,049 INFO] Epoch: 4, Batch_index:2,  Loss: 0.02910,   Acc: 100.000%
[2023-09-19 16:35:15,138 INFO] Epoch: 4, Batch_index:3,  Loss: 0.03090,   Acc: 100.000%
[2023-09-19 16:35:15,230 INFO] Epoch: 4, Batch_index:4,  Loss: 0.01944,   Acc: 100.000%
[2023-09-19 16:35:15,251 INFO] Epoch: 4, Batch_index:5,  Loss: 0.02712,   Acc: 100.000%
[2023-09-19 16:35:15,346 INFO] Epoch: 4, Batch_index:6,  Loss: 0.04874,   Acc: 100.000%
[2023-09-19 16:35:15,436 INFO] Epoch: 4, Batch_index:7,  Loss: 0.02633,   Acc: 100.000%
[2023-09-19 16:35:15,528 INFO] Epoch: 4, Batch_index:8,  Loss: 0.02157,   Acc: 100.000%
[2023-09-19 16:35:15,550 INFO] Epoch: 4, Batch_index:9,  Loss: 0.04092,   Acc: 100.000%
[2023-09-19 16:35:15,643 INFO] Epoch: 4, Batch_index:10,  Loss: 0.01833,   Acc: 100.000%
[2023-09-19 16:35:15,730 INFO] Epoch: 4, Batch_index:11,  Loss: 0.03971,   Acc: 100.000%
[2023-09-19 16:35:15,753 INFO] Epoch: 4, Batch_index:12,  Loss: 0.02642,   Acc: 100.000%
[2023-09-19 16:35:15,845 INFO] Epoch: 4, Batch_index:13,  Loss: 0.02919,   Acc: 100.000%
[2023-09-19 16:35:15,930 INFO] Epoch: 4, Batch_index:14,  Loss: 0.01893,   Acc: 100.000%
[2023-09-19 16:35:15,953 INFO] Epoch: 4, Batch_index:15,  Loss: 0.02649,   Acc: 100.000%
[2023-09-19 16:35:16,046 INFO] Epoch: 4, Batch_index:16,  Loss: 0.05975,   Acc: 98.438%
[2023-09-19 16:35:16,136 INFO] Epoch: 4, Batch_index:17,  Loss: 0.01900,   Acc: 100.000%
[2023-09-19 16:35:16,235 INFO] Epoch: 4, Batch_index:18,  Loss: 0.01259,   Acc: 100.000%
[2023-09-19 16:35:16,257 INFO] Epoch: 4, Batch_index:19,  Loss: 0.02518,   Acc: 100.000%
[2023-09-19 16:35:16,350 INFO] Epoch: 4, Batch_index:20,  Loss: 0.02319,   Acc: 100.000%
[2023-09-19 16:35:16,442 INFO] Epoch: 4, Batch_index:21,  Loss: 0.02145,   Acc: 100.000%
[2023-09-19 16:35:16,530 INFO] Epoch: 4, Batch_index:22,  Loss: 0.03298,   Acc: 100.000%
[2023-09-19 16:35:16,552 INFO] Epoch: 4, Batch_index:23,  Loss: 0.02520,   Acc: 100.000%
[2023-09-19 16:35:16,646 INFO] Epoch: 4, Batch_index:24,  Loss: 0.09984,   Acc: 96.875%
[2023-09-19 16:35:16,736 INFO] Epoch: 4, Batch_index:25,  Loss: 0.01982,   Acc: 100.000%
[2023-09-19 16:35:16,828 INFO] Epoch: 4, Batch_index:26,  Loss: 0.01901,   Acc: 100.000%
[2023-09-19 16:35:16,849 INFO] Epoch: 4, Batch_index:27,  Loss: 0.05471,   Acc: 100.000%
[2023-09-19 16:35:17,044 INFO] Epoch: 4, Batch_index:28,  Loss: 0.01967,   Acc: 100.000%
[2023-09-19 16:35:17,137 INFO] Epoch: 4, Batch_index:29,  Loss: 0.02718,   Acc: 100.000%
[2023-09-19 16:35:17,232 INFO] Epoch: 4, Batch_index:30,  Loss: 0.02479,   Acc: 100.000%
[2023-09-19 16:35:17,255 INFO] Epoch: 4, Batch_index:31,  Loss: 0.04054,   Acc: 98.438%
[2023-09-19 16:35:17,350 INFO] Epoch: 4, Batch_index:32,  Loss: 0.02373,   Acc: 100.000%
[2023-09-19 16:35:17,437 INFO] Epoch: 4, Batch_index:33,  Loss: 0.02693,   Acc: 100.000%
[2023-09-19 16:35:17,528 INFO] Epoch: 4, Batch_index:34,  Loss: 0.02420,   Acc: 100.000%
[2023-09-19 16:35:17,550 INFO] Epoch: 4, Batch_index:35,  Loss: 0.03928,   Acc: 100.000%
[2023-09-19 16:35:17,645 INFO] Epoch: 4, Batch_index:36,  Loss: 0.02335,   Acc: 100.000%
[2023-09-19 16:35:17,735 INFO] Epoch: 4, Batch_index:37,  Loss: 0.02030,   Acc: 100.000%
[2023-09-19 16:35:17,829 INFO] Epoch: 4, Batch_index:38,  Loss: 0.01543,   Acc: 100.000%
[2023-09-19 16:35:17,851 INFO] Epoch: 4, Batch_index:39,  Loss: 0.03423,   Acc: 100.000%
[2023-09-19 16:35:17,945 INFO] Epoch: 4, Batch_index:40,  Loss: 0.01715,   Acc: 100.000%
[2023-09-19 16:35:18,028 INFO] Epoch: 4, Batch_index:41,  Loss: 0.03587,   Acc: 97.826%
[2023-09-19 16:35:18,028 INFO] Epoch: 4,   Loss: 1.25245,   Acc: 99.813%
[2023-09-19 16:35:18,028 INFO] In testphase ... 
[2023-09-19 16:35:18,447 INFO] Test Epoch: 4, micro f1: 0.754, macro f1: 0.685, kappa: 0.529
[2023-09-19 16:35:18,448 INFO] [[ 61  11   5]
 [ 47 293  45]
 [  9  17  56]]
[2023-09-19 16:35:18,550 INFO] Epoch: 5, Batch_index:0,  Loss: 0.03066,   Acc: 100.000%
[2023-09-19 16:35:18,636 INFO] Epoch: 5, Batch_index:1,  Loss: 0.02461,   Acc: 100.000%
[2023-09-19 16:35:18,728 INFO] Epoch: 5, Batch_index:2,  Loss: 0.01663,   Acc: 100.000%
